1.755000000000000000e+03 1.068361032470496502e+04
1.778000000000000000e+03 1.065674188329099161e+04
1.011000000000000000e+03 1.044805476699617066e+04
1.135000000000000000e+03 1.628823121470976366e+04
2.160000000000000000e+02 1.087925378360124159e+04
4.280000000000000000e+02 1.131985104149281506e+04
5.050000000000000000e+02 9.163039569508147906e+03
8.520000000000000000e+02 1.015070513125977232e+04
6.850000000000000000e+02 1.602749368281557872e+04
1.170000000000000000e+02 9.772567682573058846e+03
1.525000000000000000e+03 1.085854694849473344e+04
1.448000000000000000e+03 1.049608053050628951e+04
4.220000000000000000e+02 1.052189123281496904e+04
2.770000000000000000e+02 1.059481424562494067e+04
3.720000000000000000e+02 9.221142409552294339e+03
1.529000000000000000e+03 1.090250612425012150e+04
9.250000000000000000e+02 1.117915499064711184e+04
1.388000000000000000e+03 1.190761666711856742e+04
6.450000000000000000e+02 1.033180725049907960e+04
5.620000000000000000e+02 1.111637629573122467e+04
4.690000000000000000e+02 1.340085743022822135e+04
2.630000000000000000e+02 1.066373055590620606e+04
5.300000000000000000e+02 8.971859661679656710e+03
1.581000000000000000e+03 1.090029884365425278e+04
1.060000000000000000e+03 1.054568175759546102e+04
1.230000000000000000e+03 1.146172246000779523e+04
1.627000000000000000e+03 1.060013231215238375e+04
3.690000000000000000e+02 9.444736114013217957e+03
4.840000000000000000e+02 1.159718141496641329e+04
1.311000000000000000e+03 8.925115556369855767e+03
5.320000000000000000e+02 9.086405758605609662e+03
1.789000000000000000e+03 1.064591451892836267e+04
5.100000000000000000e+02 8.837883232626096287e+03
1.699000000000000000e+03 1.068261226969038762e+04
1.019000000000000000e+03 1.033599174891246548e+04
6.550000000000000000e+02 1.166476529106741691e+04
5.250000000000000000e+02 8.741819795755982341e+03
1.125000000000000000e+03 1.779740662371458893e+04
6.770000000000000000e+02 1.616168587450559244e+04
2.170000000000000000e+02 1.087890947112562935e+04
1.750000000000000000e+02 1.059512580398549653e+04
1.189000000000000000e+03 8.364022301991066342e+03
1.612000000000000000e+03 1.066534028759786634e+04
1.351000000000000000e+03 1.020758728924148636e+04
9.580000000000000000e+02 1.178967322699056604e+04
6.070000000000000000e+02 1.205564273636711005e+04
1.247000000000000000e+03 1.309848442310078644e+04
1.150000000000000000e+03 1.224460811502651632e+04
8.610000000000000000e+02 9.409084239527577665e+03
1.404000000000000000e+03 1.200007234671753213e+04
6.470000000000000000e+02 1.026526565092832971e+04
1.515000000000000000e+03 1.072482262291377992e+04
5.010000000000000000e+02 9.510013457597447996e+03
1.219000000000000000e+03 1.008153747042587929e+04
4.770000000000000000e+02 1.255281833334191106e+04
1.381000000000000000e+03 1.172374700904289239e+04
1.115000000000000000e+03 1.622669703086889422e+04
5.530000000000000000e+02 1.053613634259226092e+04
1.201000000000000000e+03 8.372331290782452925e+03
1.704000000000000000e+03 1.069003562933111607e+04
7.450000000000000000e+02 8.389722788354463773e+03
6.230000000000000000e+02 1.139546608762050346e+04
4.700000000000000000e+02 1.331852025374802543e+04
1.783000000000000000e+03 1.065152283732498654e+04
9.290000000000000000e+02 1.132850109637993046e+04
1.232000000000000000e+03 1.169537575419008863e+04
6.460000000000000000e+02 1.029758282984654579e+04
8.500000000000000000e+02 1.035315199036374543e+04
1.073000000000000000e+03 1.069932743655772902e+04
4.660000000000000000e+02 1.360005244115126516e+04
7.070000000000000000e+02 1.176964214374610674e+04
7.000000000000000000e+02 1.313323659159345516e+04
1.771000000000000000e+03 1.066467717595998874e+04
9.900000000000000000e+02 1.103080212233822385e+04
9.170000000000000000e+02 1.083314344474019344e+04
1.400000000000000000e+02 1.001995676067349086e+04
1.221000000000000000e+03 1.033783264330598286e+04
5.500000000000000000e+01 1.183793732030434148e+04
1.242000000000000000e+03 1.271271020854405833e+04
4.380000000000000000e+02 1.252341409513831240e+04
1.776000000000000000e+03 1.065894529488932494e+04
1.550000000000000000e+03 1.102477711803684360e+04
1.323000000000000000e+03 8.730946458268756032e+03
8.970000000000000000e+02 9.802842523472798348e+03
4.300000000000000000e+02 1.157792477285484347e+04
1.319000000000000000e+03 8.703746482160682717e+03
4.430000000000000000e+02 1.301437681321933815e+04
1.764000000000000000e+03 1.067301653677054856e+04
3.860000000000000000e+02 8.644801709825942453e+03
4.560000000000000000e+02 1.375532692842831966e+04
7.300000000000000000e+01 1.105098069393876904e+04
7.780000000000000000e+02 1.088223652312515878e+04
1.743000000000000000e+03 1.069571142879566833e+04
1.594000000000000000e+03 1.079485001445002308e+04
7.340000000000000000e+02 8.809942632040403623e+03
6.620000000000000000e+02 1.354573961377251180e+04
1.735000000000000000e+03 1.070124025417776102e+04
1.642000000000000000e+03 1.057913286596470243e+04
1.796000000000000000e+03 1.064042486903324789e+04
1.046000000000000000e+03 1.038642951655876277e+04
9.640000000000000000e+02 1.173282859311491302e+04
1.449000000000000000e+03 1.046468310114816813e+04
1.093000000000000000e+03 1.087433539948954785e+04
3.800000000000000000e+02 8.814006022912131812e+03
1.687000000000000000e+03 1.065934686648834941e+04
1.665000000000000000e+03 1.060796177699118198e+04
1.435000000000000000e+03 1.100242584848608203e+04
1.187000000000000000e+03 8.413793754460579294e+03
1.725000000000000000e+03 1.070392817566808480e+04
1.328000000000000000e+03 8.873313700040018375e+03
7.680000000000000000e+02 9.752966111268315217e+03
7.670000000000000000e+02 9.641787595221647280e+03
9.700000000000000000e+02 1.162632261674411529e+04
3.160000000000000000e+02 1.723246266894250221e+04
1.208000000000000000e+03 8.816047488000243902e+03
4.190000000000000000e+02 1.012487630310705754e+04
1.037000000000000000e+03 1.031443217494140845e+04
1.099000000000000000e+03 1.090450661424987447e+04
6.700000000000000000e+02 1.527680371621339145e+04
9.700000000000000000e+01 1.000301719799294551e+04
1.220000000000000000e+02 9.795791997656489912e+03
5.520000000000000000e+02 1.046742982278833733e+04
9.600000000000000000e+01 1.003140221838271646e+04
1.631000000000000000e+03 1.059044171321170325e+04
1.550000000000000000e+02 1.027650095102959312e+04
1.240000000000000000e+03 1.253296240025398947e+04
1.483000000000000000e+03 1.023154306967871526e+04
1.600000000000000000e+02 1.036220504536917906e+04
5.760000000000000000e+02 1.181966811369925745e+04
1.591000000000000000e+03 1.081942370879592454e+04
1.738000000000000000e+03 1.069947268550904300e+04
1.900000000000000000e+01 1.181861683429571349e+04
1.653000000000000000e+03 1.058632236286369880e+04
8.790000000000000000e+02 9.051707244837733015e+03
1.571000000000000000e+03 1.096973037931510953e+04
2.470000000000000000e+02 1.076039668764657290e+04
1.210000000000000000e+03 9.009982856499829722e+03
5.970000000000000000e+02 1.221000042491259774e+04
7.260000000000000000e+02 9.365193979403178673e+03
3.360000000000000000e+02 1.646839830830652136e+04
8.600000000000000000e+01 1.040434409124054037e+04
1.660000000000000000e+03 1.059770721816323567e+04
1.700000000000000000e+01 1.175461259512577453e+04
3.130000000000000000e+02 1.623410600936795345e+04
6.600000000000000000e+01 1.140046440322055241e+04
5.060000000000000000e+02 9.087766275043943097e+03
9.500000000000000000e+02 1.178266596134836254e+04
1.128000000000000000e+03 1.768486489206053375e+04
3.730000000000000000e+02 9.156210554012695866e+03
1.436000000000000000e+03 1.095910447060169099e+04
1.740000000000000000e+02 1.058119957738925223e+04
1.619000000000000000e+03 1.062924006902518340e+04
1.137000000000000000e+03 1.572745899552482297e+04
2.080000000000000000e+02 1.087028618968370392e+04
1.522000000000000000e+03 1.082176212135576861e+04
1.123000000000000000e+03 1.769817048757200973e+04
1.595000000000000000e+03 1.078673900007814336e+04
4.590000000000000000e+02 1.378591848574848700e+04
2.720000000000000000e+02 1.061668293148741759e+04
8.700000000000000000e+01 1.036042443444423952e+04
1.041000000000000000e+03 1.034181649829083653e+04
5.450000000000000000e+02 9.972872904594181819e+03
6.560000000000000000e+02 1.194851815903505121e+04
9.320000000000000000e+02 1.142868852651691304e+04
7.280000000000000000e+02 9.206212903746167285e+03
1.191000000000000000e+03 8.324861522999972294e+03
1.310000000000000000e+03 8.978775931616040907e+03
1.720000000000000000e+02 1.055255056147675350e+04
9.360000000000000000e+02 1.154524795149843703e+04
6.890000000000000000e+02 1.544555567210827576e+04
1.167000000000000000e+03 9.579783012439444065e+03
1.157000000000000000e+03 1.088436363547269866e+04
9.070000000000000000e+02 1.033397578562873241e+04
1.334000000000000000e+03 9.156546145894182700e+03
1.222000000000000000e+03 1.046605769959365898e+04
1.048000000000000000e+03 1.040677962251628014e+04
9.400000000000000000e+01 1.009328701518675371e+04
7.690000000000000000e+02 9.865304839541908223e+03
1.185000000000000000e+03 8.473651215167470582e+03
4.460000000000000000e+02 1.326103155428138780e+04
1.376000000000000000e+03 1.154494068827598676e+04
1.090000000000000000e+03 1.085503946656536755e+04
1.260000000000000000e+03 1.356789207141394763e+04
1.633000000000000000e+03 1.058676650225954108e+04
4.390000000000000000e+02 1.262879661677667536e+04
1.628000000000000000e+03 1.059741149771069831e+04
1.791000000000000000e+03 1.064422469596377050e+04
1.025000000000000000e+03 1.029686989141563208e+04
3.900000000000000000e+02 8.580388762651205980e+03
2.660000000000000000e+02 1.064709491138320664e+04
1.081000000000000000e+03 1.078150542911239245e+04
2.430000000000000000e+02 1.078416503239827580e+04
1.480000000000000000e+02 1.015473031623577845e+04
7.560000000000000000e+02 8.626801160672499464e+03
4.860000000000000000e+02 1.131824043253685886e+04
3.650000000000000000e+02 9.819366651316790012e+03
7.640000000000000000e+02 9.319121608950294103e+03
5.460000000000000000e+02 1.004443421811149892e+04
1.567000000000000000e+03 1.099141611896195536e+04
7.350000000000000000e+02 8.754866565324749899e+03
1.110000000000000000e+02 9.780645043505775902e+03
6.820000000000000000e+02 1.624556568932638584e+04
7.760000000000000000e+02 1.065955257950776286e+04
1.392000000000000000e+03 1.197498511644602331e+04
2.810000000000000000e+02 1.057987171092384051e+04
4.210000000000000000e+02 1.038852898824757176e+04
3.430000000000000000e+02 1.420637877277245389e+04
1.777000000000000000e+03 1.065783620184651227e+04
1.683000000000000000e+03 1.065029499140603184e+04
2.240000000000000000e+02 1.086824836362893075e+04
1.531000000000000000e+03 1.092216568613430354e+04
9.950000000000000000e+02 1.086591159584408342e+04
1.000000000000000000e+02 9.928189912120307781e+03
9.860000000000000000e+02 1.116510230793736082e+04
4.040000000000000000e+02 8.704887092154034690e+03
4.020000000000000000e+02 8.634159954183802256e+03
2.190000000000000000e+02 1.087730385702680724e+04
4.200000000000000000e+02 1.025604020228708032e+04
1.108000000000000000e+03 1.401991836404660535e+04
1.560000000000000000e+02 1.029380793091405030e+04
3.800000000000000000e+01 1.210806889628251156e+04
3.930000000000000000e+02 8.554640768174343975e+03
5.930000000000000000e+02 1.220791360485285804e+04
1.900000000000000000e+02 1.076731846923995363e+04
1.500000000000000000e+02 1.018946841794821194e+04
1.663000000000000000e+03 1.060369534414102782e+04
5.550000000000000000e+02 1.067140336709016083e+04
2.910000000000000000e+02 1.055305682963018990e+04
2.000000000000000000e+01 1.184837448438656611e+04
4.540000000000000000e+02 1.370216564424700118e+04
1.312000000000000000e+03 8.877032518088237339e+03
1.551000000000000000e+03 1.102588947751418709e+04
1.484000000000000000e+03 1.024334993528603445e+04
8.140000000000000000e+02 1.324461250810541060e+04
5.510000000000000000e+02 1.039809220922101849e+04
9.330000000000000000e+02 1.145969858340952487e+04
9.550000000000000000e+02 1.179827313086842332e+04
2.050000000000000000e+02 1.086126297502890884e+04
4.970000000000000000e+02 9.922896422849740702e+03
8.720000000000000000e+02 9.004040777136215183e+03
1.269000000000000000e+03 1.330801880886206527e+04
1.679000000000000000e+03 1.064086198162519213e+04
9.660000000000000000e+02 1.170257695466875884e+04
1.357000000000000000e+03 1.057834008369433468e+04
5.020000000000000000e+02 9.416717396728750828e+03
1.574000000000000000e+03 1.095087802266482140e+04
1.278000000000000000e+03 1.250042716036675665e+04
1.020000000000000000e+03 1.032689837729579995e+04
2.560000000000000000e+02 1.070515858547178505e+04
3.290000000000000000e+02 1.840013693223009614e+04
1.103000000000000000e+03 1.213517186730450157e+04
4.810000000000000000e+02 1.201612839875776990e+04
1.666000000000000000e+03 1.061016347004513045e+04
1.697000000000000000e+03 1.067923456781985806e+04
7.720000000000000000e+02 1.020607288166610124e+04
1.207000000000000000e+03 8.728967776934066933e+03
1.719000000000000000e+03 1.070281834630705634e+04
3.040000000000000000e+02 1.247029245664846349e+04
1.702000000000000000e+03 1.068724671733055038e+04
9.100000000000000000e+02 1.048946817034963715e+04
1.131000000000000000e+03 1.724728474537628790e+04
1.005000000000000000e+03 1.057775072014581747e+04
1.349000000000000000e+03 1.008053710366989981e+04
2.870000000000000000e+02 1.056195810499038089e+04
1.596000000000000000e+03 1.077868655284289343e+04
1.640000000000000000e+03 1.057964636090318709e+04
1.535000000000000000e+03 1.095660044354370621e+04
1.129000000000000000e+03 1.757370747201948325e+04
4.920000000000000000e+02 1.051768733937520301e+04
1.691000000000000000e+03 1.066784370120298081e+04
1.358000000000000000e+03 1.063801321822751925e+04
6.420000000000000000e+02 1.044541536701970472e+04
6.220000000000000000e+02 1.144693956538352904e+04
1.124000000000000000e+03 1.776409856023672910e+04
1.583000000000000000e+03 1.088462103771916190e+04
1.049000000000000000e+03 1.041738501522622209e+04
6.600000000000000000e+02 1.303531043041464000e+04
5.080000000000000000e+02 8.952211534195128479e+03
5.340000000000000000e+02 9.210122933720191213e+03
1.325000000000000000e+03 8.775034905017822894e+03
2.860000000000000000e+02 1.056456317962525100e+04
1.389000000000000000e+03 1.192711571796832868e+04
6.690000000000000000e+02 1.509447924007881556e+04
1.178000000000000000e+03 8.767311678034277065e+03
3.350000000000000000e+02 1.679267048249775689e+04
1.192000000000000000e+03 8.309645444227204280e+03
1.644000000000000000e+03 1.057923490249128554e+04
4.910000000000000000e+02 1.064559097236006892e+04
1.204000000000000000e+03 8.513668123479976202e+03
1.380000000000000000e+02 9.988171116620727844e+03
1.156000000000000000e+03 1.105392186144575680e+04
1.940000000000000000e+02 1.080035968217401933e+04
2.100000000000000000e+02 1.087454836261504897e+04
1.200000000000000000e+01 1.156955342133392332e+04
1.314000000000000000e+03 8.798077669939941188e+03
1.259000000000000000e+03 1.356412259910086141e+04
1.322000000000000000e+03 8.716171658878158269e+03
1.010000000000000000e+02 9.906681639107322553e+03
4.320000000000000000e+02 1.182886345908756084e+04
0.000000000000000000e+00 1.100000000000000000e+04
1.799000000000000000e+03 1.063844666164033151e+04
